account_id,account_name,ad_id,ad_name,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,campaign_objective,country_code,country_name,data_source_name,date,region,action_leadgen_other,action_link_click,action_video_view,clicks,cost,cost_eur,cost_gbp,cost_usd,impressions,onsite_conversion_lead_grouped,reach
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Pasco Region,,6,0,10,0.92,0.8584,0.7337,0.92,748,0,560
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Piura Region,,41,0,67,7.58,7.0725,6.0451,7.58,4769,0,3232
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Puno Region,,45,0,66,3.24,3.0231,2.5839,3.24,3737,0,2336
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,San Martín Region,,12,0,18,3.01,2.8085,2.4005,3.01,2397,0,1216
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Tacna Region,,17,0,22,1.75,1.6328,1.3956,1.75,1650,0,1232
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Tumbes Region,,5,0,12,1.14,1.0637,0.9092,1.14,898,0,768
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Ucayali Region,,16,0,22,2.19,2.0434,1.7465,2.19,1985,0,1088
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849741548110009,DINAMICO SAMSUNG S22_MPD_NATAG_NA_DINAMICO PROMO SAMSUNG S22_25FEB22_28FEB22_199761,23849741497430009,CLARO_CLAT_DINAMICO SAMSUNG S22_CONV_CON_FBIGME_25FEB22_31MAR22_6378_63784300743599001 TVirtual,23849741497460009,DINAMICO SAMSUNG S22_ABI_CPL_NA_DINAMICO SAMSUNG S22_25FEB22_28FEB22_123849,ACTIVE,PRODUCT_CATALOG_SALES,PE,Peru,Facebook Ads,2022-06-08,Unknown,,0,0,0,0.0,0.0,0.0,0.0,8,0,0
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Amazonas Region,,12,105,37,1.9999,1.866,1.595,1.9999,2668,0,1280
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Ancash Region,,81,684,162,15.3993,14.3684,12.2811,15.3993,18218,0,9792
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Apurímac Region,,18,128,33,2.1399,1.9966,1.7066,2.1399,2747,0,2048
