account_id,account_name,ad_id,ad_name,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_status,data_source_name,date,platform_position,publisher_platform,action_video_view,video_10_sec_watched_actions,video_15_sec_watched_actions,video_30_sec_watched_actions,video_average_watch_time,video_p_100_watched_actions,video_p_25_watched_actions,video_p_50_watched_actions,video_p_75_watched_actions,video_p_95_watched_actions,video_thruplay_watched_actions
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850359587220009,CLARO NEGOCIOS AON_VAR_NATAG_NA_RECLUTAMIENTO _CLARO NEGOCIOS AON_10MAY22_31MAY22_217082,23849542393830009,CLARO_CLAN_CLARO NEGOCIOS AON_CONS_CON_FBIGME_01MAY21_31DIC22_6456_64564300743599001 – Diario,23850358330260009,CLARO NEGOCIOS AON_VARSEG_CPL_NA_RECLUTAMIENTO _10MAY22_31MAY22_129260,ACTIVE,Facebook Ads,2022-06-08,an_classic,audience_network,170,,,5,7.0,5,35,23,14,8,19
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850359587220009,CLARO NEGOCIOS AON_VAR_NATAG_NA_RECLUTAMIENTO _CLARO NEGOCIOS AON_10MAY22_31MAY22_217082,23849542393830009,CLARO_CLAN_CLARO NEGOCIOS AON_CONS_CON_FBIGME_01MAY21_31DIC22_6456_64564300743599001 – Diario,23850358330260009,CLARO NEGOCIOS AON_VARSEG_CPL_NA_RECLUTAMIENTO _10MAY22_31MAY22_129260,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,547,,,50,2.0,44,261,136,82,57,118
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850359587220009,CLARO NEGOCIOS AON_VAR_NATAG_NA_RECLUTAMIENTO _CLARO NEGOCIOS AON_10MAY22_31MAY22_217082,23849542393830009,CLARO_CLAN_CLARO NEGOCIOS AON_CONS_CON_FBIGME_01MAY21_31DIC22_6456_64564300743599001 – Diario,23850358330260009,CLARO NEGOCIOS AON_VARSEG_CPL_NA_RECLUTAMIENTO _10MAY22_31MAY22_129260,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,835,,,11,9.0,12,673,510,18,12,487
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850359587220009,CLARO NEGOCIOS AON_VAR_NATAG_NA_RECLUTAMIENTO _CLARO NEGOCIOS AON_10MAY22_31MAY22_217082,23849542393830009,CLARO_CLAN_CLARO NEGOCIOS AON_CONS_CON_FBIGME_01MAY21_31DIC22_6456_64564300743599001 – Diario,23850358330260009,CLARO NEGOCIOS AON_VARSEG_CPL_NA_RECLUTAMIENTO _10MAY22_31MAY22_129260,ACTIVE,Facebook Ads,2022-06-08,rewarded_video,audience_network,969,,,874,26.0,901,953,951,943,935,953
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850359587220009,CLARO NEGOCIOS AON_VAR_NATAG_NA_RECLUTAMIENTO _CLARO NEGOCIOS AON_10MAY22_31MAY22_217082,23849542393830009,CLARO_CLAN_CLARO NEGOCIOS AON_CONS_CON_FBIGME_01MAY21_31DIC22_6456_64564300743599001 – Diario,23850358330260009,CLARO NEGOCIOS AON_VARSEG_CPL_NA_RECLUTAMIENTO _10MAY22_31MAY22_129260,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,11,,,4,1.0,4,6,5,5,5,5
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,facebook_stories,facebook,573,,,238,1.0,236,521,593,277,241,238
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,1499,,,258,1.0,259,1413,570,350,270,258
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,feed,instagram,121,,,12,2.0,12,113,36,15,12,12
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,instagram_explore,instagram,126,,,20,1.0,20,115,55,27,21,20
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,instagram_reels,instagram,105,,,16,2.0,16,96,36,24,17,16
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,instagram_stories,instagram,236,,,85,0.0,86,220,140,101,86,85
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,21948,,,12439,6.0,12513,21366,16488,13545,12672,12439
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,marketplace,facebook,411,,,54,3.0,58,385,170,89,63,54
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850383750330009,FULL CLARO_PPV_NATAG_VIDEO_BENEFICIOS RV1_BRANDING_01MAY22_31MAY22_217685,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,23850052337820009,FULL CLARO_BBDD_CPM_NA_BRANDING_05ABR22_30ABR22_127239,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,607,,,229,3.0,224,580,355,267,232,229
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850393877140009,POSTPAGO LINEAS ADICIONALES SUR_PPLV_NATAG_VIDEO_LINEAS ADICIONALES SUR_TRAFICO_13MAY22_30JUN22_217849,23850393876920009,CLARO_CLAG_POSTPAGO LINEAS ADICIONALES SUR_CONS_TRF_FBIGME_13MAY22_30JUN22_7903_79034300943599001,23850393877060009,POSTPAGO LINEAS ADICIONALES SUR_GEO_CPLV_NA_LINEAS ADICIONALES SUR_13MAY22_30JUN22_129476,ACTIVE,Facebook Ads,2022-06-08,an_classic,audience_network,232,,,46,6.0,63,205,138,70,62,46
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850393877140009,POSTPAGO LINEAS ADICIONALES SUR_PPLV_NATAG_VIDEO_LINEAS ADICIONALES SUR_TRAFICO_13MAY22_30JUN22_217849,23850393876920009,CLARO_CLAG_POSTPAGO LINEAS ADICIONALES SUR_CONS_TRF_FBIGME_13MAY22_30JUN22_7903_79034300943599001,23850393877060009,POSTPAGO LINEAS ADICIONALES SUR_GEO_CPLV_NA_LINEAS ADICIONALES SUR_13MAY22_30JUN22_129476,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,41,,,17,3.0,19,42,23,22,21,17
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850393877140009,POSTPAGO LINEAS ADICIONALES SUR_PPLV_NATAG_VIDEO_LINEAS ADICIONALES SUR_TRAFICO_13MAY22_30JUN22_217849,23850393876920009,CLARO_CLAG_POSTPAGO LINEAS ADICIONALES SUR_CONS_TRF_FBIGME_13MAY22_30JUN22_7903_79034300943599001,23850393877060009,POSTPAGO LINEAS ADICIONALES SUR_GEO_CPLV_NA_LINEAS ADICIONALES SUR_13MAY22_30JUN22_129476,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,1856,,,1098,8.0,1085,1854,1650,1200,1117,1098
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850393877140009,POSTPAGO LINEAS ADICIONALES SUR_PPLV_NATAG_VIDEO_LINEAS ADICIONALES SUR_TRAFICO_13MAY22_30JUN22_217849,23850393876920009,CLARO_CLAG_POSTPAGO LINEAS ADICIONALES SUR_CONS_TRF_FBIGME_13MAY22_30JUN22_7903_79034300943599001,23850393877060009,POSTPAGO LINEAS ADICIONALES SUR_GEO_CPLV_NA_LINEAS ADICIONALES SUR_13MAY22_30JUN22_129476,ACTIVE,Facebook Ads,2022-06-08,rewarded_video,audience_network,100,,,83,12.0,83,99,95,93,83,83
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850393877140009,POSTPAGO LINEAS ADICIONALES SUR_PPLV_NATAG_VIDEO_LINEAS ADICIONALES SUR_TRAFICO_13MAY22_30JUN22_217849,23850393876920009,CLARO_CLAG_POSTPAGO LINEAS ADICIONALES SUR_CONS_TRF_FBIGME_13MAY22_30JUN22_7903_79034300943599001,23850393877060009,POSTPAGO LINEAS ADICIONALES SUR_GEO_CPLV_NA_LINEAS ADICIONALES SUR_13MAY22_30JUN22_129476,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,775,,,399,5.0,394,787,524,447,398,399
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718190009,ATM_PPLV_NATAG_NA_FACEBOOK VIDEO MADRE_16MAY22_30JUN22_217879,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850394718170009,ATM_ABI_CPV_NA_FACEBOOK_16MAY22_30JUN22_129490,ACTIVE,Facebook Ads,2022-06-08,facebook_stories,facebook,156,,,57,12.0,58,129,115,62,59,113
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718190009,ATM_PPLV_NATAG_NA_FACEBOOK VIDEO MADRE_16MAY22_30JUN22_217879,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850394718170009,ATM_ABI_CPV_NA_FACEBOOK_16MAY22_30JUN22_129490,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,144744,,,242,14.0,254,138879,135161,421,265,134634
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718190009,ATM_PPLV_NATAG_NA_FACEBOOK VIDEO MADRE_16MAY22_30JUN22_217879,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850394718170009,ATM_ABI_CPV_NA_FACEBOOK_16MAY22_30JUN22_129490,ACTIVE,Facebook Ads,2022-06-08,search,facebook,272,,,16,13.0,16,129,43,21,17,39
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850394718190009,ATM_PPLV_NATAG_NA_FACEBOOK VIDEO MADRE_16MAY22_30JUN22_217879,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850394718170009,ATM_ABI_CPV_NA_FACEBOOK_16MAY22_30JUN22_129490,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,16,,,7,7.0,7,9,7,7,7,7
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850414593180009,ATM_PPLV_NATAG_NA_INSTAGRAM VIDEO MADRE_16MAY22_30JUN22_217924,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850414593190009,ATM_ABI_CPV_NA_INSTAGRAM_16MAY22_30JUN22_129506,ACTIVE,Facebook Ads,2022-06-08,feed,instagram,697,,,35,6.0,35,289,108,60,37,95
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850414593180009,ATM_PPLV_NATAG_NA_INSTAGRAM VIDEO MADRE_16MAY22_30JUN22_217924,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850414593190009,ATM_ABI_CPV_NA_INSTAGRAM_16MAY22_30JUN22_129506,ACTIVE,Facebook Ads,2022-06-08,instagram_explore,instagram,416,,,22,3.0,22,200,77,36,22,69
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850414593180009,ATM_PPLV_NATAG_NA_INSTAGRAM VIDEO MADRE_16MAY22_30JUN22_217924,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850414593190009,ATM_ABI_CPV_NA_INSTAGRAM_16MAY22_30JUN22_129506,ACTIVE,Facebook Ads,2022-06-08,instagram_reels,instagram,338,,,29,6.0,29,130,63,44,30,57
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850414593180009,ATM_PPLV_NATAG_NA_INSTAGRAM VIDEO MADRE_16MAY22_30JUN22_217924,23850394718150009,CLARO_CLAG_ATM_CONS_EQU_VVW_FBIGME_14MAY22_30JUN22_7881_78814300943599001,23850414593190009,ATM_ABI_CPV_NA_INSTAGRAM_16MAY22_30JUN22_129506,ACTIVE,Facebook Ads,2022-06-08,instagram_stories,instagram,10806,,,4,3.0,4,8531,7280,6,4,7121
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792950009,TESTIMONIALES_PPV_NATAG_VIDEO_ERICK INGENIERO PARRILLERO 1MIN_PLACEMENT_01JUN22_12JUN22_219993,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533792900009,TESTIMONIALES_ABI_CPVT_NA_ERICK INGENIERO PARRILLERO 1MIN_01JUN22_12JUN22_130311,ACTIVE,Facebook Ads,2022-06-08,an_classic,audience_network,289,,,110,25.0,70,131,110,98,84,132
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792950009,TESTIMONIALES_PPV_NATAG_VIDEO_ERICK INGENIERO PARRILLERO 1MIN_PLACEMENT_01JUN22_12JUN22_219993,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533792900009,TESTIMONIALES_ABI_CPVT_NA_ERICK INGENIERO PARRILLERO 1MIN_01JUN22_12JUN22_130311,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,3635,,,837,11.0,306,1292,856,652,424,1270
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792950009,TESTIMONIALES_PPV_NATAG_VIDEO_ERICK INGENIERO PARRILLERO 1MIN_PLACEMENT_01JUN22_12JUN22_219993,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533792900009,TESTIMONIALES_ABI_CPVT_NA_ERICK INGENIERO PARRILLERO 1MIN_01JUN22_12JUN22_130311,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,108633,,,215,14.0,147,94510,218,169,154,94205
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792950009,TESTIMONIALES_PPV_NATAG_VIDEO_ERICK INGENIERO PARRILLERO 1MIN_PLACEMENT_01JUN22_12JUN22_219993,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533792900009,TESTIMONIALES_ABI_CPVT_NA_ERICK INGENIERO PARRILLERO 1MIN_01JUN22_12JUN22_130311,ACTIVE,Facebook Ads,2022-06-08,rewarded_video,audience_network,10308,,,9886,40.0,2371,10156,10013,3409,2676,10198
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533792950009,TESTIMONIALES_PPV_NATAG_VIDEO_ERICK INGENIERO PARRILLERO 1MIN_PLACEMENT_01JUN22_12JUN22_219993,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533792900009,TESTIMONIALES_ABI_CPVT_NA_ERICK INGENIERO PARRILLERO 1MIN_01JUN22_12JUN22_130311,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,94,,,29,12.0,15,47,29,24,18,45
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,an_classic,audience_network,294,,,96,17.0,71,147,117,99,71,129
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,facebook_stories,facebook,350,,,35,8.0,13,259,41,35,14,243
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,45,,,6,2.0,2,19,14,6,3,16
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,79398,,,138,14.0,133,74102,329,152,136,72627
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,rewarded_video,audience_network,7652,,,6555,34.0,2177,7491,7468,7336,2246,7526
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,search,facebook,862,,,51,6.0,42,247,94,52,43,134
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850533798010009,TESTIMONIALES_PPV_NATAG_VIDEO_GRETHEL FLORISTA REDUCCION_PLACEMENT_01JUN22_15JUN22_219981,23850533792820009,CLARO_CLAI_TESTIMONIALES_CONS_VVW_FBIGME_01JUN22_30JUN22_8108_81084300943599001,23850533798000009,TESTIMONIALES_ABI_CPVT_NA_GRETHEL FLORISTA REDUCCION_01JUN22_15JUN22_130303,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,13,,,5,4.0,4,9,7,5,4,8
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,facebook_reels,facebook,838,,,36,2.0,34,275,83,42,38,72
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,facebook_stories,facebook,530,,,105,1.0,111,319,222,133,114,216
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,feed,facebook,1622,,,108,1.0,97,585,242,137,113,218
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,instagram_stories,instagram,41,,,6,0.0,8,15,14,10,8,12
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,instream_video,facebook,1734,,,5,7.0,5,1269,1109,8,7,1089
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,search,facebook,578,,,46,7.0,46,227,83,55,47,82
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541259550009,CLARO HOGAR ESTABILIDAD SUR_PPL_NATAG_NA_ESTABILIDAD SUR_ALCANCE_01JUN22_30JUN22_220418,23850541259510009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599002,23850541259530009,CLARO HOGAR ESTABILIDAD SUR_GEO_CPM_NA_ESTABILIDAD SUR_01JUN22_30JUN22_130423,ACTIVE,Facebook Ads,2022-06-08,video_feeds,facebook,289,,,71,3.0,69,153,99,79,71,97
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850549816810009,CLARO VIDEO BENEFICIOS_PPV_NATAG_VIDEO_PELICULA UN AMOR EXTRAORDINARIO_FACEBOOK_02JUN22_30JUN22_220717,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,23850533916920009,CLARO VIDEO BENEFICIOS_CLUS_CPE_NA_BOLSA ENGAGEMENT - FACEBOOK_01JUN22_30JUN22_130334,PAUSED,Facebook Ads,2022-06-08,instream_video,facebook,9913,,,30,11.0,24,8092,47,31,25,7694
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850549816810009,CLARO VIDEO BENEFICIOS_PPV_NATAG_VIDEO_PELICULA UN AMOR EXTRAORDINARIO_FACEBOOK_02JUN22_30JUN22_220717,23849807645660009,CLARO_CLVI_CLARO VIDEO BENEFICIOS_CONS_ENG_FBME_01JUN22_30JUN22_8070_80704300943598001,23850533916920009,CLARO VIDEO BENEFICIOS_CLUS_CPE_NA_BOLSA ENGAGEMENT - FACEBOOK_01JUN22_30JUN22_130334,PAUSED,Facebook Ads,2022-06-08,search,facebook,43,,,4,8.0,2,16,7,4,3,11
