account_id,account_name,ad_id,ad_name,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,age,campaign_objective,data_source_name,date,gender,action_leadgen_other,action_video_view,clicks,cost,cost_eur,cost_gbp,cost_usd,impressions,onsite_conversion_lead_grouped,reach
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,6,0.68,0.6345,0.5423,0.68,260,0,208
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,2,0.38,0.3546,0.3031,0.38,173,0,137
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,2,0.17,0.1586,0.1356,0.17,98,0,83
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,2,0.24,0.2239,0.1914,0.24,98,0,83
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,2,0.11,0.1026,0.0877,0.11,125,0,85
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,1,0.07,0.0653,0.0558,0.07,53,0,39
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,1,0.05,0.0467,0.0399,0.05,32,0,24
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,0,0.13,0.1213,0.1037,0.13,33,0,30
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,4,0.88,0.8211,0.7018,0.88,410,0,306
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,2,0.6,0.5598,0.4785,0.6,239,0,172
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,3,0.41,0.3826,0.327,0.41,101,0,81
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,0,0.28,0.2613,0.2233,0.28,94,0,73
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,6,0.63,0.5878,0.5024,0.63,249,0,171
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,0,0.58,0.5412,0.4626,0.58,166,0,136
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,1,0.41,0.3826,0.327,0.41,131,0,91
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,male,,0,1,0.46,0.4292,0.3669,0.46,130,0,95
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,9,0.69,0.6438,0.5503,0.69,223,0,175
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,3,0.4,0.3732,0.319,0.4,105,0,90
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.25,0.2333,0.1994,0.25,61,0,54
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,0,0.33,0.3079,0.2632,0.33,48,0,40
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,2,0.13,0.1213,0.1037,0.13,87,0,58
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.03,0.028,0.0239,0.03,33,0,23
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.04,0.0373,0.0319,0.04,21,0,18
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.11,0.1026,0.0877,0.11,29,0,18
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,2,0.29,0.2706,0.2313,0.29,149,0,105
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,0,0.27,0.2519,0.2153,0.27,68,0,55
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,0,0.14,0.1306,0.1117,0.14,38,0,24
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,0,0.03,0.028,0.0239,0.03,21,0,19
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,2,0.6,0.5598,0.4785,0.6,121,0,95
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,0,0.45,0.4199,0.3589,0.45,84,0,63
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.13,0.1213,0.1037,0.13,44,0,37
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,female,,0,1,0.49,0.4572,0.3908,0.49,47,0,34
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,4,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.05,0.0467,0.0399,0.05,2,0,2
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,1,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848936586620009,B2S I_PPL_NATAG_NA_1000MB GAMER PERSONAJES_GEODISTRITOS_18NOV21_30NOV21_164179,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,Unknown,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,0,0,0
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,1,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,1,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850451415170009,B2S I_PPL_NATAG_NA_1000MB PERSONAJES_GEODISTRITOS_20MAY22_31MAY22_218768,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,3,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,25-34,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.01,0.0093,0.008,0.01,3,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.01,0.0093,0.008,0.01,2,0,2
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,2,0,2
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472779280009,B2S I_PPL_NATAG_NA_1000MB ACCESORIOS_GEODISTRITOS_20MAY22_31MAY22_218766,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,Unknown,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,0,0,0
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,35-44,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,1,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,45-54,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,1,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,55-64,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.01,0.0093,0.008,0.01,2,0,1
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850472833450009,B2S I_PPL_NATAG_NA_1000MB OFERTA_GEODISTRITOS_20MAY22_31MAY22_218767,23846901952010009,CLARO_CLAH_B2S I_CONV_CON_FBME_01AGO21_31AGO21_4841_48414300743598001_GEO,23846902245610009,B2S I_GEO_CPL_NA_PERFORMANCE_01AGO21_31AGO21_119131_GEO DISTRITOS,CAMPAIGN_PAUSED,Unknown,CONVERSIONS,Facebook Ads,2022-06-08,unknown,,0,0,0.0,0.0,0.0,0.0,0,0,0
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847924407820009,CLARO POSTPAGO BETA CATALOGO PORTA A0003_CTL_NATAG_NA_POSTPAGO PORTA CUOTAS MAX 105 PROSPECCION_23JUN21_30JUN21_71344,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,23847924407750009,CLARO POSTPAGO BETA CATALOGO PORTA A0003_ABI_CPL_NA_POSTPAGO PORTA CUOTAS MAX 105 PROSPECCION_23JUN21_30JUN21_71343 - Copia,ACTIVE,18-24,PRODUCT_CATALOG_SALES,Facebook Ads,2022-06-08,male,,0,344,45.3,42.2673,36.1272,45.3,42646,0,17504
